week,rusher_position,rusher_full_name,rusher_player_id,ten_zone_rush,posteam,rush_attempt,pass_attempt,receiver_full_name,receiver_player_id,receiver_position,complete_pass,ten_zone_rec
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Dawson Knox,00-0035689,TE,1,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,0,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,1,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,0,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,1,0
1,NA,NA,NA,0,PIT,0,1,Chase Claypool,00-0036326,WR,0,0
1,NA,NA,NA,0,PIT,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,0,0
1,QB,Josh Allen,00-0034857,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,1,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,1,0
1,NA,NA,NA,0,PIT,0,1,James Washington,00-0034676,WR,1,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Chase Claypool,00-0036326,WR,0,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,QB,Josh Allen,00-0034857,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,0,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,0,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,0,0
1,WR,Isaiah McKenzie,00-0033466,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,0,0
1,NA,NA,NA,0,BUF,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,1,0
1,NA,NA,NA,0,PIT,0,1,NA,NA,NA,0,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Najee Harris,00-0036893,RB,0,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Dawson Knox,00-0035689,TE,1,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Devin Singletary,00-0035250,RB,1,0
1,NA,NA,NA,0,BUF,0,1,Gabriel Davis,00-0036196,WR,1,0
1,QB,Josh Allen,00-0034857,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,QB,Josh Allen,00-0034857,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,QB,Josh Allen,00-0034857,1,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,NA,NA,NA,0,1
1,QB,Josh Allen,00-0034857,1,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Gabriel Davis,00-0036196,WR,1,1
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,1,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,0,0
1,NA,NA,NA,0,PIT,0,1,Eric Ebron,00-0031387,TE,1,0
1,NA,NA,NA,0,PIT,0,1,Chase Claypool,00-0036326,WR,1,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,1,0
1,RB,Najee Harris,00-0036893,1,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Najee Harris,00-0036893,RB,0,1
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,1,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,0,0
1,RB,Matt Breida,00-0033308,0,BUF,1,0,NA,NA,NA,0,0
1,QB,Josh Allen,00-0034857,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Gabriel Davis,00-0036196,WR,0,0
1,RB,Matt Breida,00-0033308,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,0,0
1,NA,NA,NA,0,BUF,0,1,Gabriel Davis,00-0036196,WR,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,0,0
1,NA,NA,NA,0,PIT,0,1,Chase Claypool,00-0036326,WR,1,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,0,0
1,NA,NA,NA,0,PIT,0,1,Pat Freiermuth,00-0036894,TE,1,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,0,0
1,WR,Chase Claypool,00-0036326,0,PIT,1,0,NA,NA,NA,0,0
1,RB,Najee Harris,00-0036893,1,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Eric Ebron,00-0031387,TE,0,1
1,NA,NA,NA,0,PIT,0,1,Najee Harris,00-0036893,RB,1,1
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,0,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,QB,Josh Allen,00-0034857,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,RB,Matt Breida,00-0033308,0,BUF,1,0,NA,NA,NA,0,0
1,RB,Matt Breida,00-0033308,0,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Zach Gentry,00-0035222,TE,1,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,1,1
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,0,0
1,NA,NA,NA,0,BUF,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Dawson Knox,00-0035689,TE,1,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,RB,Devin Singletary,00-0035250,0,BUF,1,0,NA,NA,NA,0,0
1,QB,Josh Allen,00-0034857,1,BUF,1,0,NA,NA,NA,0,0
1,RB,Devin Singletary,00-0035250,1,BUF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Devin Singletary,00-0035250,RB,1,1
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,JuJu Smith-Schuster,00-0033857,WR,1,0
1,QB,Ben Roethlisberger,00-0022924,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,0,0
1,NA,NA,NA,0,PIT,0,1,Chase Claypool,00-0036326,WR,1,0
1,RB,Najee Harris,00-0036893,0,PIT,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,PIT,0,1,Diontae Johnson,00-0035216,WR,0,0
1,NA,NA,NA,0,PIT,0,1,James Washington,00-0034676,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Gabriel Davis,00-0036196,WR,0,0
1,NA,NA,NA,0,BUF,0,1,Devin Singletary,00-0035250,RB,0,0
1,NA,NA,NA,0,BUF,0,1,Devin Singletary,00-0035250,RB,0,0
1,NA,NA,NA,0,BUF,0,1,Emmanuel Sanders,00-0027685,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Dawson Knox,00-0035689,TE,1,0
1,NA,NA,NA,0,BUF,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,BUF,0,1,Cole Beasley,00-0029000,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Stefon Diggs,00-0031588,WR,1,0
1,NA,NA,NA,0,BUF,0,1,Devin Singletary,00-0035250,RB,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jack Doyle,00-0030181,TE,0,0
1,NA,NA,NA,0,IND,0,1,Mike Strachan,00-0036482,WR,1,0
1,NA,NA,NA,0,IND,0,1,Zach Pascal,00-0033251,WR,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,1,0
1,QB,Carson Wentz,00-0032950,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,1,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,1,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,1,1
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,QB,Russell Wilson,00-0029263,0,SEA,1,0,NA,NA,NA,0,0
1,QB,Russell Wilson,00-0029263,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Rashaad Penny,00-0034750,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Tyler Lockett,00-0032211,WR,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Gerald Everett,00-0033895,TE,1,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Will Dissly,00-0034159,TE,1,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Will Dissly,00-0034159,TE,1,0
1,RB,Rashaad Penny,00-0034750,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Gerald Everett,00-0033895,TE,1,1
1,NA,NA,NA,0,IND,0,1,Parris Campbell,00-0035639,WR,1,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,1,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,1,0
1,NA,NA,NA,0,IND,0,1,Michael Pittman,00-0036252,WR,1,0
1,NA,NA,NA,0,IND,0,1,Zach Pascal,00-0033251,WR,1,1
1,NA,NA,NA,0,SEA,0,1,Chris Carson,00-0033594,RB,1,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Tyler Lockett,00-0032211,WR,1,0
1,NA,NA,NA,0,SEA,0,1,Freddie Swain,00-0036247,WR,0,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Mo Alie-Cox,00-0033217,TE,0,0
1,WR,D'Wayne Eskridge,00-0036620,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,D'Wayne Eskridge,00-0036620,WR,1,0
1,QB,Russell Wilson,00-0029263,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Tyler Lockett,00-0032211,WR,1,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,0,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,1,0
1,NA,NA,NA,0,IND,0,1,Jack Doyle,00-0030181,TE,1,0
1,NA,NA,NA,0,IND,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Chris Carson,00-0033594,RB,1,0
1,NA,NA,NA,0,SEA,0,1,DK Metcalf,00-0035640,WR,1,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,WR,Freddie Swain,00-0036247,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Tyler Lockett,00-0032211,WR,0,0
1,NA,NA,NA,0,IND,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,1,0
1,NA,NA,NA,0,IND,0,1,Parris Campbell,00-0035639,WR,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,DeeJay Dallas,00-0036425,RB,1,0
1,NA,NA,NA,0,SEA,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Michael Pittman,00-0036252,WR,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,DK Metcalf,00-0035640,WR,1,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,QB,Carson Wentz,00-0032950,0,IND,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,Will Dissly,00-0034159,TE,1,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,DK Metcalf,00-0035640,WR,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Zach Pascal,00-0033251,WR,0,0
1,NA,NA,NA,0,IND,0,1,Mike Strachan,00-0036482,WR,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Parris Campbell,00-0035639,WR,0,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,1,0
1,NA,NA,NA,0,IND,0,1,Jack Doyle,00-0030181,TE,1,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jack Doyle,00-0030181,TE,1,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,0,0
1,NA,NA,NA,0,IND,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Michael Pittman,00-0036252,WR,1,0
1,NA,NA,NA,0,IND,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,DK Metcalf,00-0035640,WR,1,0
1,NA,NA,NA,0,SEA,0,1,Chris Carson,00-0033594,RB,1,0
1,NA,NA,NA,0,SEA,0,1,Tyler Lockett,00-0032211,WR,1,0
1,WR,D'Wayne Eskridge,00-0036620,0,SEA,1,0,NA,NA,NA,0,0
1,RB,DeeJay Dallas,00-0036425,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,DK Metcalf,00-0035640,WR,1,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,1,0
1,QB,Carson Wentz,00-0032950,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Jonathan Taylor,00-0036223,RB,0,0
1,NA,NA,NA,0,IND,0,1,Michael Pittman,00-0036252,WR,1,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,1,0
1,NA,NA,NA,0,IND,0,1,Zach Pascal,00-0033251,WR,1,0
1,RB,Jonathan Taylor,00-0036223,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jonathan Taylor,00-0036223,1,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Zach Pascal,00-0033251,WR,1,0
1,QB,Russell Wilson,00-0029263,0,SEA,1,0,NA,NA,NA,0,0
1,RB,Chris Carson,00-0033594,0,SEA,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SEA,0,1,NA,NA,NA,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,QB,Carson Wentz,00-0032950,0,IND,1,0,NA,NA,NA,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,IND,0,1,Nyheim Hines,00-0034367,RB,1,0
1,NA,NA,NA,0,IND,0,1,Mo Alie-Cox,00-0033217,TE,0,0
1,RB,Nyheim Hines,00-0034367,0,IND,1,0,NA,NA,NA,0,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,1,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Tyrell Williams,00-0032160,WR,0,0
1,NA,NA,NA,0,DET,0,1,Jamaal Williams,00-0033948,RB,1,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,QB,Jimmy Garoppolo,00-0031345,0,SF,1,0,NA,NA,NA,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,WR,Kalif Raymond,00-0032464,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Amon-Ra St,00-0036963,WR,0,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,1,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,0,0
1,RB,Raheem Mostert,00-0031687,0,SF,1,0,NA,NA,NA,0,0
1,RB,Raheem Mostert,00-0031687,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,George Kittle,00-0033288,TE,1,0
1,QB,Trey Lance,00-0037012,0,SF,1,0,NA,NA,NA,0,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Mohamed Sanu,00-0029632,WR,1,0
1,NA,NA,NA,0,SF,0,1,Trent Sherfield,00-0034487,WR,1,1
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,0,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,1,0
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,1,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,1,0
1,NA,NA,NA,0,DET,0,1,Tyrell Williams,00-0032160,WR,1,0
1,RB,D'Andre Swift,00-0036275,1,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,1,1
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,1,1
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,1,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,1,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Darren Fells,00-0029738,TE,1,0
1,NA,NA,NA,0,DET,0,1,Jamaal Williams,00-0033948,RB,1,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Tyrell Williams,00-0032160,WR,1,0
1,NA,NA,NA,0,SF,0,1,Kyle Juszczyk,00-0029892,FB,1,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,1,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,1,1
1,RB,Jamycal Hasty,00-0035806,1,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,1,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,1,0
1,NA,NA,NA,0,DET,0,1,TJ Hockenson,00-0035229,TE,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Jamaal Williams,00-0033948,RB,1,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,1,0
1,NA,NA,NA,0,SF,0,1,George Kittle,00-0033288,TE,0,0
1,NA,NA,NA,0,SF,0,1,Trent Sherfield,00-0034487,WR,1,0
1,QB,Jimmy Garoppolo,00-0031345,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,George Kittle,00-0033288,TE,1,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,George Kittle,00-0033288,TE,1,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,0,0
1,NA,NA,NA,0,SF,0,1,NA,NA,NA,0,0
1,QB,Trey Lance,00-0037012,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Kalif Raymond,00-0032464,WR,0,0
1,RB,D'Andre Swift,00-0036275,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,0,0
1,NA,NA,NA,0,DET,0,1,Jamaal Williams,00-0033948,RB,0,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,0,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,SF,0,1,Deebo Samuel,00-0035719,WR,1,0
1,QB,Jared Goff,00-0033106,0,DET,1,0,NA,NA,NA,0,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Jason Cabinda,00-0034171,FB,0,0
1,RB,Jamaal Williams,00-0033948,0,DET,1,0,NA,NA,NA,0,0
1,NA,NA,NA,0,DET,0,1,Jamaal Williams,00-0033948,RB,1,0
1,NA,NA,NA,0,DET,0,1,Jamaal Williams,00-0033948,RB,1,0
1,NA,NA,NA,0,DET,0,1,D'Andre Swift,00-0036275,RB,1,0
1,RB,Elijah Mitchell,00-0036567,0,SF,1,0,NA,NA,NA,0,0
